 873  .0974  .0000  .0000  0.00170
 874  .0975  .0000  .0000  0.00183
 875  .0977  .0000  .0000  0.00195
 876  .0978  .0000  .0000  0.00208
 877  .0980  .0000  .0000  0.00221
 878  .0981  .0000  .0000  0.00234
 879  .0982  .0000  .0000  0.00247
 880  .0984  .0000  .0000  0.00260
 881  .0982  .0000  .0000  0.28249
 882  .0980  .0000  .0000  0.56239
 883  .0978  .0000  .0000  0.84229
 884  .0976  .0000  .0000  1.12218
 885  .0974  .0000  .0000  1.40208
 886  .0972  .0000  .0000  1.68197
 887  .0970  .0000  .0000  1.96187
 888  .0968  .0000  .0000  2.24176
 889  .0965  .0000  .0000  2.52166
 890  .0963  .0000  .0000  2.80156
 891  .0961  .0000  .0000  3.08145
 892  .0959  .0000  .0000  3.36135
 893  .0957  .0000  .0000  3.64125
 894  .0955  .0000  .0000  3.92114
 895  .0953  .0000  .0000  4.20104
 896  .0951  .0000  .0000  4.48093
 897  .0949  .0000  .0000  4.76083
 898  .0947  .0000  .0000  5.04073
 899  .0945  .0000  .0000  5.32062
 900  .0943  .0000  .0000  5.60052
 901  .0931  .0000  .0000  5.88041
 902  .0939  .0000  .0000  6.16031
